,AA,AAL,AAPL,ABBV,ABT,ADBE,ADM,ADP,AMAT,AMGN,AMT,AMZN,APA,APD,AVGO,BA,BAX,BBY,BDX,BIIB,BMY,BSX,CAH,CAT,CCI,CCL,CHTR,CL,CMCSA,CMI,COP,COST,CRM,CSCO,CSX,CTSH,CVS,CVX,DAL,DD,DE,DHR,DIS,DISH,DVN,EA,EBAY,ECL,EL,EMR,EOG,EQIX,EQR,F,FCX,FDX,GD,GE,GILD,GIS,GLW,GM,GOOG,GOOGL,GPS,HAL,HCA,HD,HES,HII,HON,HPQ,IBM,ILMN,INTC,INTU,ISRG,ITW,JNJ,JNPR,K,KMB,KO,KR,KSS,LLY,LMT,LOW,LUV,LVS,MA,MAR,MCD,MCK,MDLZ,MDT,MMM,MNST,MO,MOS,MPC,MRK,MRO,MSFT,MSI,MU,NEM,NFLX,NKE,NOC,NOV,NSC,NTAP,NUE,NVDA,NWSA,OMC,ORCL,OXY,PCAR,PEP,PFE,PG,PM,PPG,PSA,PSX,PXD,QCOM,REGN,SBUX,SCCO,SHW,SIRI,SPG,STZ,SWN,SYK,SYY,T,TGT,TJX,TMO,TMUS,TRI,TSLA,TXN,UNH,UNP,UPS,V,VFC,VLO,VRTX,WBA,WMT,XOM,YUM
2013-09-30,,,9.126422511116543,4.094802237523672,4.726743959816376,5.193321151473645,4.550658863401623,4.505787192238732,,4.428985415980319,5.033479794183184,7.768347915017349,4.947171420230957,4.72878595034598,,4.768104816469686,5.373764443740502,,4.254086612419372,4.55591798776719,4.489744951164112,,,5.058546106813977,,5.651169925516654,,4.099017329638141,5.042940137499232,4.923527607928215,4.388246719456329,4.326890625525725,5.1890467147623,4.800454960287692,5.80111790096597,5.707913850601109,4.502602623975105,3.969939507452044,,4.976410697927913,5.004208194482879,4.802659815644044,4.7457183649682895,,4.8663609694715015,,5.760262640808323,4.20313334701294,4.8691778023865036,4.502219987644119,5.333191688093428,,4.648001172995133,5.297374772572296,5.502622270061066,4.949421532984218,4.4279787276620555,2.477391050704871,4.382975959712875,4.821817934228436,5.0478896579562935,6.0446396216097975,8.503408857495534,,,5.141396427367812,,4.614239694602238,5.065534117101596,,4.150021368913682,5.814868844138003,4.274303358156604,,4.866484118011821,,7.784343879083255,4.528858645561218,4.0353377833378055,,5.005339072405936,4.3053674455120285,4.3654555002512545,,,4.464073551212066,4.682799823350964,4.774626576070573,,5.594959020634944,6.954889671840628,,4.427780639123138,4.542616945627659,4.541686223629333,4.374150054416946,4.345168402246191,,4.60198388983922,6.181423373385808,6.075091579102257,4.622267024751101,5.146640873048016,5.002857653420154,,,,,5.766280798676781,4.601536413072638,4.991523388946085,4.532057289050995,,,,5.276389673337831,,4.853044942893005,4.582039803892741,,4.08645559172316,4.383165121697677,3.995630218940251,4.240603816158168,5.0783951399862906,4.414458956970419,4.693173160308002,,4.922576133359561,5.31304771057354,5.296635707592582,5.335796264412786,,5.520458100379007,4.602318338474794,,,4.430113790331324,5.068474137709333,4.632105352443129,4.827162698691208,5.137886701760027,4.458010944723261,,3.6968790539103336,,4.534634726182416,4.468771128179242,4.9521024432402925,4.301622966574753,6.301208253410474,,5.429981182198738,,,4.3447205151027575,3.9824165451028697,4.95299136413964
2013-10-31,,,9.030018457351142,4.310688218018839,4.806354936242242,5.229238894258136,4.979210284096833,4.389222940193687,,4.514447209856266,5.016358657701583,8.34393892105656,4.851063481942278,4.997336710658547,,4.901883676335456,5.7375522040021485,,4.280284100685558,4.710837763502339,4.6418006925840025,,,5.257490620610077,,5.439145775518689,,4.464026998990776,5.201221343314252,5.320946096904688,4.482008484850943,4.588255510736494,5.012529188618397,5.100200484326111,6.108520610428427,5.758128854766877,4.764794306480616,4.289118712867151,,4.906137013156505,5.092771526748373,4.961301881927099,4.4215635856376405,,5.147836668230651,,6.17712708077717,4.437013014269355,4.978891145581955,4.496655127522578,5.671342406075831,,4.724273686776887,5.406918664382356,5.633667464022344,5.154208075619285,4.732156945192672,2.6694873170053905,4.963522997231844,4.584943988641756,5.641141396048075,6.212311299800481,9.014572552316904,,,5.246069229002172,,4.721492376621814,5.4570969864165315,,4.481923604714926,6.0013001453464625,4.879718520738977,,5.078479174312052,,8.086025212315247,4.724262612964678,4.120640925687615,,5.093430739188743,4.6906780546382265,4.595958929274851,,,5.049175577184048,4.998091910573416,5.032549091746334,,5.628536388073571,6.970867466771579,,4.652452104073652,5.426996940773955,4.734571975798136,4.47280598569902,4.366339795119588,,4.432852686358881,5.795542898663332,6.189731902520955,4.8187247246028,5.065804486376262,4.750077101504881,,,,,5.528998304503254,4.836136982090579,5.145613860487554,5.045126419001324,,,,5.765713148596275,,4.777362492711127,4.617673784985121,,4.259229172469486,4.585953028416316,4.228048260796594,4.212816464893841,5.6200275196920835,4.454769998538797,4.922260596787904,,4.695179128092147,5.241443147826471,5.612359569544839,5.397589709563965,,6.0228741572615005,4.60497958443123,,,4.645718315695563,4.90500502369204,5.1044472224212365,5.047329805104526,5.167045442091019,4.632853681299301,,4.264827439783213,,5.057524156469761,5.018970313692945,5.614217089327629,4.621473235390789,6.249745182728468,,5.900259543137054,,,4.540807347303201,4.169731355481164,5.807624465016948
2013-12-31,,,8.925145265529247,4.502601560185183,4.336179961439789,5.197251175905971,4.909172463246537,4.5295292774995195,,4.356631795719565,4.6947712190640365,8.016045814889482,4.835715536006491,4.60502684611013,,4.641562873308974,5.454793735313955,,4.451802275908441,4.602770257382332,4.380064344137214,,,5.055287559687976,,5.517561873483239,,4.054569770842393,4.987326779882422,4.878699057111923,4.4209345743924295,4.599632055344305,5.027872536784186,5.167990850996367,5.747375841624908,5.277117219225571,4.505819068911304,4.09336222105742,,5.079265746259194,5.199517867128334,4.761774998737145,4.351816092282605,,5.024036070064955,,6.054017780710445,4.448479599613856,4.612676291683901,4.272438806572142,5.75241394274696,,4.911507832653093,5.5937136227712125,5.171461212895967,4.829357787808057,4.400405753190904,2.4814836809306042,5.066555200703708,4.634604371607452,4.908040148284403,6.489156427698337,8.524903949792932,,,5.5063446349342815,,4.475288049113707,5.056358271741619,,4.1973827760086335,5.848932417434763,4.589669426073505,,4.817246321667964,,7.72964871815292,4.631585071110401,3.9850598236024712,,4.915273195285692,4.48544841962642,4.366068350697563,,,4.468783527225232,4.7112719351501084,4.717086048654293,,5.362537326504775,7.2339613112934185,,4.5037109714888235,4.779946058240995,4.5562345602603465,4.292768663579623,4.666459786560148,,4.544530473151412,5.379210294784321,6.316419918406087,4.294016793361904,5.106382256657004,4.5949478507060135,,,,,5.4341850362704385,4.891872008701932,5.004953403019464,4.611976806313369,,,,4.8880674517116995,,4.882798807295184,4.596145455873084,,4.1661619094526445,4.421639758387818,4.080318698644455,4.111334736137381,5.411680351963214,4.705307521705162,4.726801479707779,,4.610935896396205,5.180436000402802,5.519034576113389,5.719511528115719,,5.820940197921294,4.656206816208919,,,4.367559969346862,5.640438811915908,4.6721908065551405,5.25894167873274,5.186865899453805,4.481827327557794,,3.543477652094172,,4.455250576205944,4.455492775535744,4.995855135327696,4.40007414335167,6.289869794334746,,5.839796956284277,,,4.292065740757236,4.1037015546149895,5.096121330010625
2014-01-31,,,9.141944350620888,4.6393516283609175,4.681707751150152,4.904726232882257,5.064190467655823,4.425982154296826,,4.605599440345215,4.87470952521668,8.39090053310462,4.921675107557655,4.8254628615306245,,5.012121419514681,5.485700426982369,,4.540026230330605,4.873387583510031,4.923823918690039,,,5.429482993515534,,5.327401747322401,,4.399768042091987,5.2843399704264895,5.119046926977805,4.484951478295768,4.830815355044799,5.124169993793315,5.089284616594033,6.189906713434347,5.6817839204912,4.579127316823153,4.215892414282082,,5.38909912275282,5.063810194638538,5.028942532605238,4.383069989486936,,5.042891047744596,,6.5801662009688,4.4965326564085775,5.105071351060122,4.5085082096485625,5.561023666469,,4.8511557837103965,5.560487128423406,5.5641379777521145,5.047409963721306,5.086905364173515,2.6995954540456597,5.027663574355701,4.7716800057928195,5.223551434547338,6.475885991857873,9.001581215345078,,,5.399506920678511,,4.541301757922175,5.214363750322356,,4.39955534174945,5.829799527300584,4.820926878085418,,5.122676282077028,,8.200240736664343,4.804636478551504,4.228886297320324,,5.037193721591649,4.72821775012757,4.326291058773598,,,4.918050035695243,5.167334941785093,4.84980801906755,,5.66238721734964,5.114261121043531,,4.748191096921156,5.51927416868558,4.913677087198731,4.781192478256356,4.47126346666916,,4.603550382885145,5.5288241169719905,6.242114177675854,4.690594910328005,4.899148903365122,4.71303331821961,,,,,5.468658156675077,4.937410658896017,5.408769205461304,4.988488989205491,,,,5.078083371747213,,4.544233634289668,4.697311681859937,,4.192430326663107,4.457202675878969,4.401078994558293,4.420817108351378,5.7861660580541585,4.6016649332710085,4.829016296506312,,4.874725193222478,5.4952523798961606,5.963355108082974,5.7123722469336675,,6.449627910604624,4.713812508089532,,,4.644195262577852,4.98947110162363,5.030586775633695,5.389602019925169,5.429526931867271,4.975265720752028,,3.590693720420695,,4.874611117065275,4.693235000851863,5.347081108157171,4.760284804531451,6.357685079982625,,5.79718786591908,,,4.507495475610525,4.056470105768849,5.504072693915817
2014-02-28,,,8.742688091471601,4.333491334691806,4.6725780806251285,5.0455554916805845,5.011962627498774,4.610507939236673,,4.435342111814014,4.685004754161504,8.415253511295703,5.195641589584186,5.085674557184956,,5.063555616519718,5.258356720110779,,4.7068808657869825,4.767174396416192,4.582132499863166,,,5.163121651763505,,4.9971050620694095,,4.352367477673893,5.72290516177527,5.357282917761376,4.542030257789535,4.552139897835403,5.3192632016120545,5.1824431507835715,5.836713247592992,5.5565394330023725,4.628225003614934,4.308010620752934,,4.908624683811899,5.046419623698219,4.88631376768395,4.486613782851487,,5.165140590842457,,6.1155413250648225,4.429672243835106,5.561764449463116,4.5797647357677,5.777868044184334,,4.815109891648942,5.218305441686374,5.2923079702648295,4.906015200582964,5.177247423882887,2.385801069315601,5.042213034545632,4.424554125600923,5.075681706085067,6.546335911492674,8.705610388267914,,,5.356630138843986,,4.613638472869031,5.270845012936643,,4.3597298667940185,5.577716457752897,4.4713101605308285,,4.632445973284179,,7.498663380704635,5.03092893220414,4.05625466470438,,5.305048881521438,4.514498926566383,4.612323625316138,,,4.750579016703525,5.131014622455597,4.922751452093802,,5.502009864288733,4.708761295307332,,4.544130598528192,4.872000787085582,4.533474955729392,4.6400076748360455,4.503219150339063,,4.457109062229037,5.341037141235744,6.106059698966688,4.411259729401734,5.218740526279739,4.436235160297955,,,,,5.263975283302814,4.8542362518021545,5.446678013020121,5.103987009194079,,,,5.0749589247302795,,4.272542084678148,4.748544327234796,,4.529916381614765,4.430888736289208,4.182098965974514,4.273731879397105,5.533227710862143,4.662135349839954,4.798533823851933,,4.615147792555526,5.689214154805384,5.849586871419053,5.646986233858441,,5.747495367002061,4.518788542462404,,,4.766803937397334,4.805748817140883,5.010112092814149,5.572604910856918,5.478820030557053,5.159224149960494,,3.9663318324162646,,4.662539650098403,4.591523706209316,5.137007121056305,4.540144492874152,6.093112199317094,,5.760805767928514,,,4.470247169760064,4.042419922389484,5.354878805288138
2014-03-31,,,8.580846565283037,4.346086511273122,4.739790884132649,5.228377141450962,4.822035783426727,4.5475991481490325,,4.593705702986048,4.728997221788691,8.317166889817937,4.994888881475074,4.87342119258845,,4.859082096776862,5.768167857038931,,4.492384180982245,5.13132417332407,4.721477054938552,,,5.208412121922137,,5.35052421789149,,4.239851070057722,5.52250550996909,4.939797588561955,4.479012268179071,4.833868313049611,5.509883396595969,5.083952905887854,5.869678459968385,4.936102340908505,4.560236174678409,4.213692684740676,,4.798597396008019,5.118602422881877,4.83911982948375,4.407673712989927,,5.064871544378223,,5.861205096919177,4.584700412750056,5.279889147290401,4.650042875051487,5.74080071362986,,4.5489835881744725,5.074693493593714,5.537576018616599,5.21436966610356,5.120226154693751,2.396648305846363,5.412566546504062,4.7139165290183005,5.239631295309499,6.018760915342988,8.577345978731639,,,5.225765460374049,,4.48726092727829,4.9524038440692975,,4.495670829219716,5.719475172452919,4.783761394188881,,4.771632216369355,,7.543476040056646,4.883454349012045,4.167498304756426,,4.9822264526793605,4.568720129463588,4.513761209391806,,,4.57747766018291,4.988914694216113,4.63450036065818,,5.508107799365763,4.677738380103392,,4.784052090000211,4.76630340398754,4.7718304066038515,4.5348477038811135,4.468774011562355,,4.40783682948096,5.371942471202359,6.19199555944824,4.408019062754697,5.151558469368997,4.53487908261121,,,,,5.529635929199251,4.829981782390499,5.36492546383125,4.89219428927084,,,,4.697497328834557,,4.818781713338271,4.731075422725302,,4.342885909526968,4.500175596155453,4.226615630498861,4.1803945979260915,5.362502678363345,4.697314026161386,4.685056318704451,,4.831750735432242,5.846933537687646,5.78609239070933,5.631215914614926,,6.284142653292658,4.55536641677327,,,4.444295391934773,4.583022244802846,5.080925506901986,5.04034927913999,5.259416758649385,4.739692242802897,,3.7668674460794542,,4.84381253646892,4.628938181364495,5.182381999158157,4.427248919948846,6.235867980156776,,5.711676796698809,,,4.488612925458549,4.051907951883813,5.198014863049656
2014-04-30,,,8.8328302398872,4.582709599714163,4.622213602930075,5.21906959693692,4.845532588213133,4.510097267358345,,4.893862445690271,4.731830438780702,8.925575689436982,5.1848645463062,4.83314308423109,,4.632458257437598,5.347540641679464,,4.490160859744398,5.174666437529637,4.676356828105527,,,5.159219564233789,,5.02781519935353,,4.4289530079916215,5.69797873786391,5.045736488282158,4.654259419074109,4.780065716995166,5.46695166698469,5.017006638070881,5.996044243496349,4.780003406008028,4.558296812469408,4.208572532305398,,4.869437518091777,5.002567666861946,5.202408753086046,4.363781757107659,,5.234470888323733,,6.18152253729472,4.320091956022101,5.464074809510535,4.511407642733381,5.059084697432148,,4.793635881807944,5.147832474562057,5.19570260304484,4.956435214140549,4.861082067550193,2.360879601798158,5.735918615715151,4.648727377092963,5.1667862624547745,5.985824957117315,8.516263759691395,8.56986205838746,,5.390801517396478,,4.707761742918978,5.2588777494942756,,4.385497337307393,5.811302008148661,4.84195061011089,,4.997086672570576,,8.530091988617125,4.831657855585907,4.161513224102586,,5.450846785983217,4.841403570011566,4.605794066463736,,,4.725817730800937,4.818093977307197,4.699350866718601,,5.8953132228139,4.834576474543499,,4.7409852639649825,4.849378766933533,4.635499916627363,4.617903605306432,4.3299014215672695,,4.460250941195661,4.984525266836268,6.072800194675735,4.385809071715945,5.254822567058581,4.492481928963939,,,,,5.457618136973018,4.865306308033766,5.405028605844658,4.753059054468067,,,,4.54945568963146,,4.739808891710745,4.633610014492464,,4.3188408623209185,4.662334031508906,4.23893515809308,4.155395295967864,5.551543794430912,4.480700107460729,4.772786089115182,,4.805212100775318,5.612711796117056,5.727495349103098,5.408370923798612,,6.292071532417406,4.6007940750712555,,,4.785212777570607,4.629400519623814,5.007197465880216,4.945170093140673,5.17711770329024,4.867248327251813,,3.8267784077624434,,4.940015014774688,4.705026123228676,5.226074950928601,4.518542775467096,6.6087141400204255,,5.597603824995228,,,4.418394445180512,3.9498775438139324,5.371843430635051
2014-06-30,,6.143860991683946,6.685441279657984,4.345444208666481,4.3113661951586435,4.9827919076921665,4.408601450623079,4.337630941275885,,4.276633387888978,4.396091022416207,8.313057807398879,5.0916418053899415,5.043979873146102,,4.682103292460856,5.159363060994727,,4.390819012982775,4.457895056446899,4.89074223632424,,,4.703923894064326,,5.264516934598928,,4.087996341160621,5.162193878304158,4.718249074908928,4.454749745231961,4.338547963893301,5.191510818556608,4.611752233718039,6.00745327236614,4.778639631802162,4.222472329183593,4.243419955930846,5.812299125656352,4.577281925702838,4.869454873399293,4.831513914948376,4.3182100135344905,,4.985785481931589,,6.220391098412605,4.202271434558207,4.84308213909981,4.4436258311629615,4.769502181065713,,4.42967736278699,4.9688925505953305,5.039536511388011,4.954614023952172,4.611188291012734,2.233051595785798,4.914552606496516,4.662152467749503,4.774414432152612,5.314102629215318,7.892132257384161,7.942271037149417,,4.989449861119842,,4.551936953550896,5.106660591249541,,4.207850540738421,5.339493886422248,4.463649695061916,,5.030064049921466,,,4.673854592049033,3.7797356565477815,,4.984662455468665,4.232848914704317,4.262840695717258,,,4.422962668291375,4.374705980810604,4.879259339771231,,5.5953238999625245,4.559399986390792,,4.478278005640734,4.619141188300314,4.461798717244992,5.565194652050042,3.99808989337446,,4.3494289274765645,,6.4402468736845755,4.190181026871559,5.308828755907039,4.208875458359723,,6.3494269660486395,,,5.466710691900565,4.609926875157455,5.108593078469239,4.531589227781144,,,,,,4.594710775991557,4.695042320795052,,3.9989819421390784,4.381031161129995,4.066325296740074,4.2618971180510625,5.087778476789019,4.445219817772455,4.89154008706808,5.266072204652148,4.587092884914075,5.4482565507717755,5.342861648980531,5.293591208050512,,,4.564661186685749,,,4.420305015595503,4.644065557256434,4.6315928890238265,5.0745755652943165,5.641655965910598,4.525840158805258,5.646754316396493,3.9515157967113033,,4.376354395940016,4.345951619580055,4.278154936598751,4.266159128019786,5.9996315706614025,,5.835190896163371,,,4.369537786497451,3.8844364558536935,4.85316354735184
2014-07-31,,5.908721419128025,6.5318418722814755,5.32285734343788,4.439880804410301,4.6095625106035945,4.709601269617863,4.095498976228204,,4.538032681129765,4.489187189949026,8.57413420440232,4.98976682890678,4.895813762154346,,5.032632981744875,5.162788055026832,,4.205204127780704,4.805022671597044,4.516027841730349,,,4.8677793976206685,,5.201184406915763,,4.1115891355331255,5.380876799533179,5.168680621135206,4.468749320489016,4.486924983614322,4.95916140165433,4.766026438864993,5.953825302118106,4.771933580050408,4.059812570974646,3.9786176176583337,5.925255856281299,4.6516648217359515,5.292436885947362,5.258750681094264,4.243929813091332,,4.930347125774809,,6.128647618539352,4.218985473686349,4.97632647990779,4.525185071258449,4.6355615053629915,,4.540555435188045,5.071307012727311,5.4028875997633765,4.507967625387784,4.629047461646729,2.494151967002191,5.236244719777269,4.5699598292966375,4.888347791604197,5.249582930628964,7.7986492445104965,7.919063360716274,,5.089657329422691,,4.533407729092736,5.231461494222974,,4.511712099122777,5.429522147119591,4.681384371033257,,5.123086162104421,,,4.767530697185381,3.96261155187499,,5.088043732890065,4.557369889787623,4.266204716506095,,,4.403446459608979,4.664616032015625,4.5858951291156185,,5.454451439811272,4.573018457411998,,4.772940388868513,4.549208817844975,4.371564731758445,5.1342679119809045,4.192678071059766,,4.383159918948252,,6.283323656329748,4.105479817382572,5.039595079489504,4.483782246465312,,6.321644892899939,,,5.259663942666433,4.61493393257324,5.072174610565131,4.616221583687198,,,,,,4.445238140882064,4.510851519451531,,4.096388359034942,4.474246902927058,4.1034519045570415,4.07088475459512,5.2401177457675985,4.283563271026663,4.8181771051955655,5.035997142579636,4.86369522366633,5.533776040247338,5.444150570242183,5.5895362909895345,,,4.376829818516631,,,4.531988056387434,4.387874507302919,4.885161976206801,5.008646058895432,5.5328049595210915,4.755399223216837,5.84616004201061,3.768961560340425,,4.831892077480829,4.493851316021207,4.260237221931224,4.271666245310605,6.091431381176406,,5.810061941889862,,,4.323112833673595,3.78641776071596,5.751930585790304
2014-09-30,,5.629254086967207,6.920282481580047,5.023172588799375,4.16429410842886,4.998882792488016,4.35586366396487,4.2087521580074,,4.407311830788827,4.674977389767601,8.194710497349107,4.837656920238145,5.4645607061872,,4.638106640706569,5.117298779171569,,4.656643519963489,4.536761340503886,4.205294431977828,,,5.137281696884902,,5.340051399492079,,4.369377408650064,5.360783066755879,5.085068982621736,4.543212459235236,4.497872409938156,5.008169716339339,4.629998722114708,5.818453331621852,5.240726422797385,4.2279237059309205,4.225059098345337,5.615034342373371,4.987481032395954,5.403014785440041,4.990132622294176,4.170625191912512,,5.0626927811735145,,6.5358305689595815,4.135267837189877,4.95140632666047,4.545260046009319,5.047257640973669,,4.966407757014156,5.128940372731286,5.134824470325536,4.8948771699292015,4.6014027037107965,2.217089773825148,5.329835114435462,4.79558835587818,4.69282816036122,5.097728941692315,7.766542447152191,7.833664428787267,,5.2489056503767575,,4.7201861210516585,5.080776523129897,,4.263945048958623,5.37433049583468,4.262214826042298,,4.719505653535136,,,4.770878053429333,3.8319646271594734,,4.975366812338721,4.477977969995875,4.373123126861908,,,4.4854619222752055,4.650319817808545,4.609153290999129,,6.077001194039685,4.5429770632738,,4.992265083977524,4.337237420486518,4.4764714044883265,5.177199255354736,4.371182496034115,,4.263225252481736,,6.304940830965986,4.233910000611817,5.067264645911905,4.646419680483739,,6.19254737317547,,,5.7396597595324135,4.626525053467096,5.160924146060621,4.560761873851475,,,,,,4.83293120884435,4.714624849352529,,4.048520871984022,4.360964797817627,4.010375027978593,4.134091771545022,5.108620202824043,4.5108301996095195,4.746334353432874,5.306951955901078,4.611993353985826,5.359897781159939,5.400188672337577,5.6218624806643,,,4.509961720259151,,,4.275672411039763,4.844308805451207,4.472274928126395,4.8878385588695465,5.300431330188307,4.324420830272252,5.837936498461057,3.4816279459651973,,4.517992870453463,4.22586369750951,4.177552170790631,4.4268438024078725,6.009120634040676,,5.793085753960831,,,4.3244093701738295,3.988711387797617,5.11898436146731
2014-10-31,,6.488759014408576,6.805048065167216,5.6804777629172545,4.458396321142463,5.1023536625804295,5.1071175661915005,4.669932052962581,,5.1012371335226305,4.815900819376174,8.684779445887084,5.616784532243188,5.597828474974589,,4.992573329307722,5.465946633801332,,5.663089329587616,5.11204619905232,4.7568077668832425,,,5.350390432895615,,5.967801116926044,,4.545295376395418,5.929684172813153,5.643863766466864,5.121866302240207,4.859204898549145,5.1752475793123,4.898095637920118,6.62432200343156,5.256166259460727,4.662844428362382,4.640625674329743,6.381233843319668,5.601690658302538,5.641407616991583,5.38165589597503,4.7309954450281015,,5.62186009024394,,6.279343206907447,4.893834620988128,5.074167125516241,4.916576639341806,5.7218282852851114,,5.114186880668602,5.457045935914427,5.761843737943297,5.088819810475109,5.118653978816477,2.60548052914379,5.453205279389559,4.669186594972823,5.144543961777392,5.632369752399036,8.20886315561611,8.28229525460143,,6.1436937794546145,,4.6659824928290075,5.830252987085936,,4.838269408546534,6.0933889006831246,5.085883149508344,,5.191456685983893,,,4.9781410272372915,4.409490998544764,,5.232676647859033,4.687444384838,4.893714359523728,,,4.697219923971643,5.107794851063296,4.9105894443154305,,6.026645270614545,4.983338971183641,,4.929952019548911,4.861057811293506,4.809460110631737,5.57660812159841,4.8666341690774475,,4.443007724312508,,6.507024281275821,4.682412110401199,5.451836897221159,4.6375911392853535,,6.583861331985589,,,5.5716974373189165,4.958852354265726,5.585229998345184,5.181758367176543,,,,,,4.6855916162919184,5.192779224567237,,4.425664094127276,4.7174162067659955,4.406720058481366,4.276565802595374,6.047081800973015,4.714614599089407,5.4004139007255025,5.861988519838646,4.789710520839828,5.579130079603998,5.7321773051713665,5.784298285725365,,,4.703294750605172,,,4.74728453413918,4.846527239264872,5.041450750617824,5.033187819443384,5.63034416280302,4.945642909689208,6.116928548141063,4.134495417289074,,5.415652089583192,4.705493445725534,4.856310417603466,4.768730969154602,6.468874348211277,,5.836697138156155,,,4.712574405911259,4.377780408201201,5.479922919492841
2014-12-31,,6.079648296896529,6.568369814645006,4.59602004682329,4.3023481811306015,5.059340306161494,4.854967557112537,4.491518031334291,,4.62225149916258,4.672625199696379,8.438573690584791,5.856621522373654,4.819156934979851,,4.88885476970707,5.144084882785174,,4.854177683987233,5.225603868543412,4.3639213405165,,,5.289783441295375,,5.553071713495151,,4.219034504478828,5.293177051568116,5.105366723199622,5.186494429821389,4.661148789310069,5.164169683543738,4.724925888255847,6.095190099556965,4.914072084818073,4.449184708707898,4.754559450314585,5.779859168040679,5.164366356169316,5.1040353895005275,4.9547179199045654,4.429152856526887,,5.594281121121069,,5.922105476843583,4.982715723831957,5.024601348411356,4.890224275723161,5.586091153823502,,4.597025324456371,5.029352080395335,5.8865737881010585,5.0946112119765266,4.926568143852947,2.6670627639007902,5.659468466067145,4.684135752200465,4.951486964177829,5.220993328351452,8.080181247361521,8.263238290226194,,6.506848514931688,,4.458104026295153,5.864774941011604,,4.2299829436474,5.592829671277835,4.721408560919183,,4.791987614225278,,,4.685968277889059,4.127373233352755,,5.015893950192154,4.629278037527592,4.410627249507097,,,4.743750980016417,4.575165013393895,4.696661931036368,,5.926005482625238,4.524772971338346,,5.1548264681846145,4.404923939260857,4.610055159032567,5.013389258969715,4.402778728098157,,4.298741079042384,,6.392950068563953,4.40823605804641,5.797885143672965,4.329107338650635,,5.816480399521637,,,5.486987676823046,5.002614726775353,5.554140663477694,5.156885027168713,,,,,,4.676149406343753,5.3501056514656256,,4.131193369502772,4.478666364226418,3.9609060818694557,4.1657662558580855,5.5739515278733185,4.4755117522082815,5.19997296524496,6.042543378490759,4.778143557796107,5.372504135091476,5.687047401151724,5.707572436604186,,,4.503689568770795,,,4.418141132947828,4.7518174366186,4.990072040520534,5.026728241948719,5.3079550297314695,4.2907281322169775,6.164119244589647,3.756979814050908,,4.719221598106889,4.432480810172485,4.614599833440638,4.626747146371964,5.997161888355425,,5.761412776843933,,4.973720817947909,4.46832680343312,4.536186296299525,5.581718746667828
2015-03-31,,6.311624437865111,6.627193769312655,5.217628619129789,4.325822021846048,4.836876812587534,4.819522127172294,4.48944062211354,,4.583482905940642,5.007966727600041,7.991154025456866,5.319943102569657,4.659895804851367,,4.7176953475062655,5.559421643938961,,5.021124381910608,5.399180854858745,4.544510413479656,,,5.301081734855741,,5.557177101043529,,4.284905880429014,5.484498076752426,5.268083002945348,4.8465649971070475,4.707883057487978,5.092117206159354,4.812740993126027,6.206942687509029,4.822353738372698,4.404751666495173,4.493809662282431,5.687670469563387,4.9731755845463335,5.173178169597546,4.965453636987399,4.301160824212763,,5.27413544113712,,5.976881093281596,4.649510870767412,5.046027893445798,5.066304455303035,5.079594903221774,,4.795876045930987,5.056701696106008,6.060277628162311,4.822416498042029,4.8078913881655785,2.5180084918629326,5.0430427397133455,4.834721886054386,4.911190058419095,5.199682727131278,7.908992674681302,8.032250968378685,,5.829020492008439,,4.332381792770012,5.426735711594298,,4.473982075532381,5.959391453456818,4.753646545390968,,5.209175228458097,,,4.890651943939797,4.138812512531358,,5.4631107314517315,4.635633692929309,4.536589819644756,,,4.647415456443766,4.610073654371029,4.618209327181393,,5.793544809524607,4.630627938224668,,5.11621755391443,4.436476575248186,5.032265845210625,4.481351043565861,4.2984215383793,,4.5164237503095706,,6.1293796387239725,4.571227630047754,5.32069995918151,4.603103141511841,,6.232137188656868,,,5.602470581267051,5.107716041505926,5.887286313101315,4.99326126623144,,,,,,4.6546581885608225,4.88137849428106,,4.296080557990643,4.683890701567148,4.311404515618363,4.434234154867693,5.357564264524037,4.6798847635963945,4.815123204739333,5.712402047580691,5.106650973714343,5.587117856729734,5.561718247144243,5.557117996780442,,,4.852313090343123,,,4.469710188553731,4.902068615355955,4.991154634571753,5.215041788326537,5.338825851643075,4.554775980716945,5.569564333136262,4.037011981559697,,4.649581746421931,4.442129017282267,4.716730092979258,4.514367519676924,4.898743290029855,,5.719050685020743,,4.985441367077911,4.493816426247504,4.342574545876087,5.50762237277716
