,AA,AAL,AAPL,ABBV,ABT,ADBE,ADM,ADP,AMAT,AMGN,AMT,AMZN,APA,APD,AVGO,BA,BAX,BBY,BDX,BIIB,BMY,BSX,CAH,CAT,CCI,CCL,CHTR,CI,CL,CMCSA,CMI,COP,COST,CRM,CSCO,CSX,CTSH,CVS,CVX,DAL,DD,DE,DHR,DIS,DISH,DVN,EA,EBAY,ECL,EL,EMR,EOG,EQIX,EQR,F,FCX,FDX,GD,GE,GILD,GIS,GLW,GM,GOOG,GOOGL,GPS,HAL,HCA,HD,HES,HII,HON,HPQ,HUM,IBM,ILMN,INTC,INTU,ISRG,ITW,JNJ,JNPR,K,KMB,KO,KR,KSS,LLY,LMT,LOW,LUV,LVS,MA,MAR,MCD,MCK,MDLZ,MDT,MMM,MNST,MO,MOS,MPC,MRK,MRO,MSFT,MSI,MU,NEM,NFLX,NKE,NOC,NOV,NSC,NTAP,NUE,NVDA,NWSA,OMC,ORCL,OXY,PCAR,PEP,PFE,PG,PM,PPG,PSA,PSX,PXD,QCOM,REGN,SBUX,SCCO,SHW,SIRI,SPG,STZ,SWN,SYK,SYY,T,TGT,TJX,TMO,TMUS,TRI,TSLA,TXN,UNH,UNP,UPS,V,VFC,VLO,VRTX,WBA,WMT,XOM,YUM
2012-12-31,,,16.536715931669757,,17.507244025984527,16.743714663511707,16.41646468234433,16.773134799149474,,17.727895894720646,17.014300685434076,15.32797205698696,17.0378991566027,16.353796136768594,,17.67208638696918,16.62364490276614,,16.389689359101745,17.372709338395218,17.499199073334523,,16.16479467494233,17.58658191338972,,16.32987070623228,,,16.776924887780876,17.51372407514677,16.56542020463448,17.73649670822722,17.367308391661922,15.578491925045672,18.137243418633442,15.554657695239355,16.1473113996812,17.682222747458308,18.72622471999833,,17.30100334690544,17.13952729304871,16.84016560513954,18.20875634263413,,16.52820610870906,,16.952806328967547,16.624541970706066,16.320737836823263,17.16012595596043,16.357688839268384,,16.206985694118217,17.19151618789129,17.076011669979533,17.057685456133555,16.663425892911814,20.801233776883297,16.85349293366543,16.71559552900127,16.479032143252333,16.640043344653165,15.333001550530891,,,17.102358660410218,,18.12139456781287,16.423894306175015,,17.442300150493903,16.0511565156024,,18.67294148703993,,18.135391810487224,,14.587092510821199,16.822051767553603,18.773615645675378,,15.980985919748926,16.922954872475923,18.425192244566695,,,17.48474354164123,16.686213403648072,17.309758381113554,,16.395406554967572,15.423155081118495,,18.020876762419334,16.85858123543933,17.40688837703511,17.326188365691394,17.63181986230738,,17.34204278377953,16.444241791108123,,18.25546831082847,16.70530499229486,18.917350706375583,16.411157283038825,,16.69836694218174,,16.62157154246737,16.457436804358142,16.941394609010366,16.57037380411892,,,,,,18.49951243256552,17.554199782198307,,18.1805137708416,18.596022579968754,18.723118864060417,18.240617170359165,,16.44226708221185,16.939182894830395,,18.17423278766322,,16.631315720755257,15.273607431488399,,,17.136852591715794,,,16.5105083665442,16.436299662890526,18.002769450864587,17.174262838194494,16.42318970458992,16.93130404651915,,15.875174975342462,,17.08369199552805,17.68040908857457,16.980757634580314,17.458247849759562,16.72365095249525,,,,,18.32975522654782,19.36164458433473,16.700369109157624
2013-01-31,,,16.38112638417186,17.434256955576636,17.58654940405764,16.74768769275152,16.4572431955472,16.813753104897984,,17.719273461385562,16.999700595972488,15.3846519965169,17.10486139837735,16.393580570246232,,17.652116737391992,16.641191770407453,,16.46184011332433,17.436940417305113,17.61339134708545,,16.226704592906305,17.680054253487963,,16.381544279660332,,,16.80933962847541,17.532812733806356,16.623506123641295,17.73666909151649,17.403220109835733,15.602182881972684,18.182999886664387,15.664922472877887,16.203882995455313,17.743823287541876,18.789033471424393,,17.296974159625556,17.22424144993979,16.90977845461573,18.287701445240813,,16.622572702870524,,17.045796515014175,16.63147148947218,16.338455050660645,17.238016547412574,16.393153787968544,,16.18413988571198,17.19885301970491,17.115082563769384,17.15851102113302,16.61960402311097,20.860876685387993,17.61821395963715,16.760475408187418,16.42865559075206,16.614040704108124,15.399064758496168,,,17.261643599303273,,18.200180400504212,16.661435705845005,,17.514763778002305,16.198365733153622,,18.73134386623975,,18.1555561079024,,14.745223459308392,16.854730002107342,18.826676318083948,,16.027342810780592,16.98138267235338,18.45213613721201,,,17.56964076168268,16.625690111289884,17.386569781469507,,16.5751612534337,15.477475259204786,,18.0980814035182,16.940431184923366,17.494849208239117,17.45372927101904,17.711489808339238,,17.41086610183209,16.522666792877175,,18.310358047171,16.797169704429805,18.94467891796447,16.458680987110192,,16.620475362251668,,16.667959234410617,16.41912709451116,17.02270824276397,16.685138701214466,,,,,,18.56316876162317,17.695872770645813,,18.243105103365522,18.688808050898277,18.83292399011734,18.293248791592188,,16.50230719490454,17.07080581122518,,18.239316687063013,,16.676699351097785,15.313223575571604,,,17.149986272840795,,,16.644017526033412,16.448651378449057,18.051283740523758,17.195002829165595,16.485517562937662,17.054472853226844,,15.928118803793012,,17.158564458422394,17.69813466272591,17.0254030728388,17.530950049675116,16.764562500508763,,,,,18.354651217206353,19.40039874815941,16.683299475661183
2013-02-28,,,16.355515216338386,17.440506125536256,17.58388944678037,16.78606418007307,16.573707410320967,16.84807055141844,,17.793541901109844,17.018562665687433,15.380008494092852,16.984612920490363,16.381035058989518,,17.698718799882542,16.637647341304092,,16.50856586424752,17.50060557368348,17.6360978187333,,16.280038373665107,17.61691731718792,,16.309168866551126,,,16.87302202668873,17.57673884757079,16.63673706847227,17.747131416808532,17.395572536393395,15.585132499032325,18.197000039476553,15.711720307960853,16.185683435611196,17.74225934729203,18.81400813429404,,17.281955343592088,17.155711464417863,16.937263028461285,18.300792856970546,,16.56998101080012,,17.023027365983314,16.687209591380423,16.39209167124826,17.235447453052632,16.398977804939065,,16.177800999754506,17.17224725984226,17.015849749837283,17.19699216706547,16.644480398231682,20.910350740864097,17.69784683270776,16.858296611612708,16.485553457389305,16.580003924675058,15.45754410957562,,,17.281841335745774,,18.22351614076961,16.651559610467494,,17.547500784688403,16.39710772538832,,18.72445206701215,,18.158612662365908,,14.626127303331337,16.833334335300698,18.863839886269343,,16.068736489231096,17.03330183650975,18.491109003658458,,,17.5966955071451,16.651875052494024,17.385521760357623,,16.504680423381043,15.47635576129894,,18.11249724277924,16.950870829005147,17.48943685036218,17.417901570538593,17.75138201851258,,17.40699875488499,16.481520630174316,,18.298262201619476,16.7987136445478,18.96559377762486,16.522052006061006,,16.556309426349486,,16.679388129250334,16.43729120373412,16.938170783904223,16.744061639386683,,,,,,18.52674884330864,17.626207592016883,,18.289531578290802,18.692102032678626,18.846403836187523,18.333162754503256,,16.48447873989814,17.114395465109705,,18.233544125099577,,16.657560153207367,15.277647214290814,,,17.148769657392677,,,16.663459760679977,16.460852388706723,18.082969635924343,17.242070354837637,16.483394952091615,17.077223098863936,,15.936777267332983,,17.198564032337604,17.6657372762025,17.072678217640735,17.579877967961618,16.77128163538535,,,,,18.366447017635643,19.402087778554364,16.691580504484705
2013-03-28,,,16.358365567356422,17.539944744622108,17.628173862268245,16.887805818770552,16.630743489051127,16.913127497585926,,17.906617268309283,17.00976088276456,15.388373910319,17.02278717249812,16.39813654320589,,17.808814474265418,16.71598283908969,,16.596390106518008,17.647291020042005,17.74418628603219,,16.18196432719226,17.556678287482292,,16.267204689902826,,,16.903997624218036,17.630316681321258,16.636219122352756,17.78356067793848,17.442061339015932,15.694560150258097,18.19891545007413,15.782803315603202,16.183727288805137,17.81523457616995,18.828162711233592,,17.295690865449515,17.140310310405372,16.946614352840722,18.340478597726385,,16.612604177929335,,17.014030617234646,16.73654866097838,16.390999014986342,17.22070062775156,16.417577434679476,,16.18545708884618,17.214178798612338,17.052150232538942,17.127247588418417,16.681168691436493,20.906034934539097,17.833774822066722,16.92236233915111,16.541080439046755,16.60438203912248,15.448756267791726,,,17.258065815760602,,18.247513161677144,16.727014313406826,,17.619721969513407,16.57207011338294,,18.784692741141868,,18.203563723379908,,14.588763304726267,16.77456144297712,18.932631145440972,,16.131672381828075,17.08028049908457,18.541784716862498,,,17.634923843651574,16.744287895242458,17.379474458474814,,16.60143989339063,15.52038756913839,,18.151256477790543,16.967966767340048,17.60044675582816,17.461424755439978,17.773350620755036,,17.444691974483607,16.499634041124583,,18.341678188510702,16.805259380420893,18.994314242401884,16.498454548580998,,16.606140083695813,,16.759628855288067,16.44426965034687,16.977829790095328,16.797761519814983,,,,,,18.469350373168137,17.584705920506686,,18.332668666027917,18.745110511090434,18.857889619201668,18.352854609869713,,16.50013485368764,17.219962657340947,,18.256840304773853,,16.695132020821614,15.271808356146897,,,17.146879819994062,,,16.688640766324365,16.550322356201765,18.104457979474066,17.325674254573613,16.522213591875655,17.11495665319065,,15.997055420408218,,17.228604633909654,17.737593508685148,17.110605040282937,17.618446979695157,16.839500982885728,,,,,18.42852047106295,19.408321863690556,16.785668284057962
2013-04-30,,,16.35863678639087,17.670692887066043,17.67625826906412,16.923023935493866,16.63695034401037,16.948033190170793,,17.923064746784895,17.101039478813757,15.339623160618613,16.982151026449927,16.396298275206217,,17.87156784186825,16.67710343356602,,16.582593786191744,17.775323719823376,17.716278854373414,,16.242560641745325,17.53627960710578,,16.273308353164317,,,16.921373208818668,17.61864151287604,16.551380024074387,17.789367458201173,17.46368942469107,16.99696464411543,18.20792266093189,15.781177707956903,16.016175107517903,17.87558945024441,18.85465640067555,,17.35867699159829,17.178197329053805,16.92695302303139,18.441534080543143,,16.58820440601817,,16.979696400839845,16.790445312037246,16.470813072075597,17.214236495713035,16.36357911572081,,16.23851036749241,17.255882634677487,16.977379822618897,17.08364251804758,16.737048789014022,20.869475325619334,17.867921382041555,16.951416916116372,16.62521197246005,16.707439558218404,15.486295600499947,,,17.31482540609206,,18.297408552836764,16.734942058478353,,17.595407338130727,16.425996500696602,,18.732930498857566,,18.295789190247625,,14.591000272499615,16.83226632489784,18.977013652343945,,16.141095639910635,17.13208912175722,18.587462229502492,,,17.609782000002888,16.77056627776206,17.396780301782698,,16.59966372872534,15.543083407618909,,18.175535695828614,16.947945893396415,17.62719278180243,17.46095275667969,17.758185300614624,,17.504512013327542,16.536361047124235,,18.40310123677087,16.773625412315788,19.140091122063104,16.385656985549616,,16.34925164774697,,16.834535284480054,16.52093996588031,16.896443166182728,16.802163153372977,,,,,,18.483172973003445,17.714818355005644,,18.374263963550316,18.752360973339126,18.861439258269858,18.383446652389598,,16.58009654727138,17.08194987995272,,18.173705607690945,,16.761205674346286,15.152060890521865,,,17.2629235285958,,,16.693838621978237,16.549487482157726,18.075582355537005,17.35603416725979,16.5645143638105,17.168287528484232,,16.027677844372157,,17.256755254145563,17.784041755687678,17.148836769537695,17.6177479957215,16.831342503520105,,,,,18.46641423056679,19.39581472022236,16.736134811505767
2013-05-31,,,16.380808604259848,17.59493009760571,17.66946402484397,16.873690101151833,16.590859196609156,16.96831889516016,,17.891519776646263,17.024996923454886,15.398491785175528,17.088012218733954,16.47849717066304,,17.95666451285687,16.68366530541461,,16.627386689785126,17.856697249713918,17.863282672364647,,16.302679315367666,17.549537297838828,,16.239014079563876,,,17.582785478280783,17.590899497165374,16.672888580962862,17.814298658715963,17.47748277983548,17.02620932614835,18.350258754552772,15.812025277284112,16.013857455694257,17.86522298843964,18.86873521122053,,17.374766487572327,17.15336712226385,16.94129066001325,18.44534595066153,,16.6201967175745,,17.011815070836963,16.78867096500605,16.45045106000616,17.25573538879905,16.427054394496604,,16.212158565694054,17.397463972111613,17.082531690529304,17.10812540405951,16.77862732639306,20.91464820128439,17.941013210748306,16.88287693866186,16.68984619603557,16.80174691382092,15.541328039612852,,,17.293080191933452,,18.3673006479339,16.666572801460077,,17.665311949126163,16.596107550660374,,18.76430352825262,,18.318849964416685,,14.601588150407574,16.915022245386137,18.972106620503265,,16.101427682558796,17.068474391020086,18.53059490694665,,,17.57761464201878,16.847146409577686,17.488487842294848,,16.628575424271936,15.573926807868755,,18.127263787308447,17.021175563983856,17.56250559126049,17.549658738163615,17.815608246922217,,17.49321877848388,16.523780003884344,,18.396697508444834,16.829879564021052,19.200032640804753,16.398856057499135,,16.405654969212446,,16.806899955322255,16.612670153742712,16.971448924343655,16.797863223605457,,,,,,18.458603311169814,17.745813748099643,,18.353434921614223,18.69527526507439,18.861308951493417,18.333248463086953,,16.49671477433356,17.174980660642287,,18.203768849929848,,16.80167935805755,15.090266834543266,,,17.201818385245982,,,16.70611427513219,16.518608273628796,18.007370984557472,17.346072876013675,16.604415198207615,17.258536903221632,,16.0343859818982,,17.248435810315982,17.828109086416333,17.197249208355416,17.625435297106623,16.889045583326627,,,,,18.434634060474522,19.419202809645313,16.730688589936445
2013-06-28,,,16.254912681223505,17.562795554277503,17.619418715166574,16.93361537442585,16.64167169122342,16.976761640868837,,17.872743108867628,16.96675302470601,15.429542535732496,17.108499811215275,16.455367186319503,,17.990619955273495,16.67552584674545,,16.634558524781262,17.758139523365344,17.834173767891347,,16.314097923893197,17.510195280276548,,16.274334731236397,,,17.573231042340243,17.629478061481034,16.574866837214817,17.800509679724243,17.48602086787208,16.923025054649532,18.35933811542233,15.728505922402348,15.982273413920572,17.858252083811266,18.832147166646415,,17.315896688644713,17.0899311408426,16.96540145017166,18.446455042240363,,16.532703124963405,,16.966825400302337,16.7998760232912,16.42034768687624,17.20358101039019,16.446841797252464,,16.245809832806195,17.383980476298255,17.00938124625135,17.132649808361545,16.79445497241532,20.917012753679597,17.88028543847891,16.913210975515447,16.612780982662354,16.78448456177287,15.551775783017135,,,17.292960139645317,,18.35700041804389,16.654328933075668,,17.676465756746605,16.617410398880473,,18.67951863496241,,18.31678817270613,,14.618725836374228,16.90685789169676,18.99186682439378,,16.13595740680892,17.080006146269703,18.540479643978973,,,17.4985742276398,16.87169371387764,17.459332046636245,,16.544975304318978,15.581351993248639,,18.152115365276174,17.028563462220788,17.534266066827506,17.558636127474923,17.80723028995562,,17.474231269999287,16.401320759699615,,18.40047230393496,16.835389316689174,19.18966387596376,16.39950200868468,,16.280936432575096,,16.839134875742953,16.617634861235985,16.955099088416304,16.745050222607176,,,,17.164295274514497,,18.36332254209586,17.721359481352952,,18.372966854366897,18.610528171267475,18.864300713688724,18.29474445757536,,16.514905371895804,17.05273731513374,,18.170920646916077,,16.838527719532664,14.969992574936144,,,17.149272203072226,,,16.6841120634241,16.52920250996774,18.01902047648807,17.336821641001993,16.593488314469436,17.217865382445005,,16.00922164754508,,17.218473102353915,17.877005629868414,17.19504770904297,17.63216519905899,16.914594798372818,,,,,18.42994656588209,19.41787543885031,16.75388563310109
2013-07-31,,,16.390843711207783,17.67393948515985,17.663132739751653,16.982315247785728,16.715216851369256,17.014671601104318,,17.929567782484487,16.935965942060147,15.527046968493673,17.06989679659097,16.61152774149204,,18.029031858604267,16.71269926584981,,16.640276516267843,17.762487685829537,17.78109537386023,,,17.530158729267658,,16.356349911262125,,,17.60002223406685,17.68776167767552,16.6730251149609,17.846982582953668,17.553323076798023,17.066259253124898,18.41408449213086,15.779341307718646,16.11745410269314,17.889032490346306,18.876520512999228,,17.383507679361276,17.08741422578595,17.057949729355492,18.477499387885327,,16.59523352465433,,17.08001496040193,16.886626625073358,16.42491899772278,17.301267703276455,16.55705359090693,,16.313861735622513,17.505676343132937,17.045749966336878,17.209968576000882,16.825567604381398,20.94226376476263,18.06764203429123,16.985949003318684,16.649661408362167,16.942433633602146,15.601034838292442,,,17.382594421844512,,18.330222711407405,16.775559838965528,,17.731033411214792,16.63528451604414,,18.653860776691047,,18.26736789925956,,14.364432406909367,16.88348576475413,19.09961984693452,,16.239202890058873,17.077594239246324,18.524197163769838,,,17.543548027296215,16.969617837054415,17.516873054642726,,16.57715389191532,15.718169365553859,,18.129216132153267,17.05936628331016,17.632411756812306,17.614076657315437,17.873205551608148,,17.463280105037466,16.148132350752867,15.966055062299967,18.429589284753195,16.89053056627722,19.21214298177415,,,,,16.806185306107995,16.71535515341701,16.97586450888446,16.72582274141748,,,,15.76899241984547,,18.400370603303053,17.712631236974644,,18.382859094551133,18.661284324595634,18.914098420999792,18.281931353242165,16.08394273484802,16.556097937210616,17.08605731600001,,18.23404646466347,16.88956291468574,16.910076496501397,14.884435209296644,,16.143208838198483,17.18508346860876,,,16.838905338788546,16.560683078678455,18.011576684360232,17.341000757834017,16.603278514430798,17.26855941926346,,16.058716199322767,,17.3115287575116,17.966710012527674,17.2025808490655,17.63577115466274,16.882452452066865,,16.38675008777032,,,18.426855020755887,19.40442911633571,16.785273238550534
2013-08-30,,,16.471286758089825,17.608755678731608,17.568723328432295,16.94941969222801,16.685264211444842,17.00168715168585,,17.939919132203002,16.91743111348314,15.457489559539532,17.135369416147334,16.549832266097216,,18.022282331391782,16.66388117590053,,16.577202434935355,17.738782526186224,17.744590968182223,,,17.52568625089919,,16.33757543816987,,,17.56431639794042,17.619132896379234,16.694534391644034,17.868941431780357,17.5075009612033,17.18223750824242,18.320764817481532,15.7773113309063,16.12994623627456,17.83146224876591,18.840407804001146,,17.4486883483634,17.094252884362348,17.030550680822415,18.416594341945594,,16.632347347879943,,17.046573756226454,16.878015546438498,16.423237942125468,17.291429932298417,16.633510103929442,,16.23763646058594,17.463940705738587,17.112099141378607,17.22271725298673,16.800772398750073,20.890473554888008,18.04906688072168,16.933035187199934,16.577991851579807,16.891243431409425,15.553927351562093,,,17.445498335867086,,18.271059723406637,16.780783402130627,,17.694082599270466,16.49595086579436,,18.591131774813796,,18.217068855923927,,14.360610691433216,16.8755419608706,19.028268067731695,,16.160079673238506,17.022243708237642,18.47563116007629,,,17.51992809576502,16.9979548654298,17.54430871391235,,16.5910924107401,15.710723073327577,,18.098596105655865,17.051105438427392,17.613037537594487,17.548813667128375,17.84538704001464,,17.429044356964315,16.161668497941477,15.960827901081016,18.41115197961701,16.841550681434796,19.266997351081848,,,,,16.807913780044423,16.72421816215361,17.033054298329922,16.712059627465496,,,,15.754448870760498,,18.38510827814926,17.703153495396457,,18.336179053295925,18.62576517521282,18.883626288928767,18.215402533221116,16.061018144114296,16.514089731239707,17.01713515491197,,18.26560012091934,16.781136655239848,16.902059880238554,14.94234369336364,,16.099485849698915,17.098041254499343,,,16.786909788546915,16.485794939204432,17.96989189374788,17.229139200307184,16.61903196053456,17.243216426704127,,16.03379494504216,,17.286198013196962,17.95135618797761,17.17537689388471,17.628731536695447,16.869555345608312,,16.386096349466094,,,18.367155236866978,19.338431001073673,16.744691024278847
2013-09-30,,,16.449563426983886,17.657311000946844,17.564514034333833,17.07631708030113,16.730518334442586,17.024602696854163,,17.96690617793748,16.985771761259866,15.564258449223765,17.129046888473958,16.59877848420165,,18.145099187485446,16.61370956575868,,16.608978733537977,17.861197011978224,17.84903942129102,,,17.536050960370023,,16.237098123268265,,,17.590455995664932,17.69301685381485,16.770096565959967,17.916222607253598,17.53657268568257,17.23727908722094,18.325899662098646,15.822204624350226,16.24356714155299,17.808813024370025,18.849253321412597,,17.483135679978645,17.073027192447515,17.08733786113579,18.47502146339913,,16.64776977940565,,17.156524544898346,16.958408574391402,16.49039304775058,17.36069868501769,16.70850005700137,,16.27660530601398,17.505083842332912,17.20252410320237,17.285068951266584,16.850791662369218,20.930042981516515,18.09130123354301,16.904238459348882,16.616417914985195,16.945217866401084,15.587607988578295,,,17.448618027057204,,18.294401892462254,16.816714674591342,,17.736768055381162,16.44010673788904,,18.60697075540981,,18.25894585822617,,14.333734038992707,16.945996097006333,19.031502917919298,,16.126921704332347,17.03891100422546,18.474989039620038,,,17.49889099467302,17.03900544311313,17.582630629091344,,16.760970672104694,15.815129479845929,,18.118012449866438,17.10630357758989,17.641567999330952,17.577387085261766,17.895442902376363,,17.45646947076257,16.194032833166677,15.840973768027323,18.426868174107373,16.854535977254116,19.26339798853619,,,,,16.953156042097167,16.75610890985986,17.08637385275011,16.781514475856323,,,,15.777119918193112,,18.425402708665636,17.768980080654227,,18.340397685956752,18.644030328531077,18.853652543057123,18.26298802383387,16.128169675449318,16.57236578025581,17.029665501307395,,18.281169287073517,17.036706520387792,16.98957897158109,14.93284429697334,,16.179958324957134,17.11573721170274,,,16.801179833813695,16.479843861038177,17.96959598290493,17.239666738581604,16.686329089587314,17.281563067221242,,16.096564222807533,,17.339465494334945,17.953301102381946,17.187031778860234,17.69419667598044,16.960885685793112,,16.346481618436034,,,18.380493810670806,19.325497733255606,16.764068082238694
2013-10-31,,,16.54157868399537,17.74616602990708,17.66517599239966,17.11927776709089,16.835064311110845,17.060560924300173,,18.003918305464712,17.05381953609468,15.716442360791309,17.1733473207001,16.621415938148765,,18.25003411396804,16.616445925647096,,16.658806020462382,17.875343068909743,17.982960217580576,,,17.54255078617093,,16.29685714242377,,,17.683448032499317,17.746523598292413,16.72507024339547,17.979660274490016,17.560847912795733,17.264829053367013,18.295343083513075,15.83456001695577,16.300488988257047,17.905287293586536,18.83649735359425,,17.51061857766171,17.07854056484632,17.126519643219744,18.536657901566137,,16.738094289183408,,17.099555856802287,17.02915501112916,16.505443923908935,17.395182721355248,16.762012874514614,,16.25375925306497,17.524904750520815,17.3175702444316,17.423103410526615,16.847182839821706,21.02004969651957,18.215444262903308,16.963043278889767,16.774574824032314,16.97209835860955,15.750221739052503,,,17.545155000994093,,18.320941676814417,16.865418622448296,,17.78024551904823,16.589413644888342,,18.574200894214876,,18.324383733058628,,14.32097596181233,16.978502576095178,19.097561538962363,,16.201066351976692,17.17540983575605,18.518637135400386,,,17.488705998244,17.083399135342866,17.63098486279889,,16.816605903491123,15.87981741755439,,18.121229470827316,17.303965089058938,17.71013655839255,17.657678953008563,17.947970518221165,,17.5369824934952,16.257742615797778,15.949036145023006,18.37248617340201,16.865371207976867,19.325435406381207,,,,,16.995211082240324,16.877083013267224,17.12492436099202,16.893680814354134,,,,15.868687253311084,,18.4389190899052,17.795771425293655,,18.396528571231627,18.71002542856341,18.92747473163196,18.29178718989171,16.21700490675033,16.611574574821496,17.137910394343255,,18.3128948344337,16.95248941426221,17.0412297217129,14.95857502110751,,16.151198353210866,17.15748958194844,,,16.889890911525946,16.504558149983442,18.055282043466885,17.252247383823075,16.76146235548755,17.340865325339635,,16.167136322076892,,17.39051438732536,17.905390190417243,17.16134099740132,17.766693236058078,16.98961658343535,,16.53342852267973,,,18.41752256463711,19.366263960789304,16.714990000693568
2013-11-29,,,16.609286766956902,17.74616602990708,17.709068620352607,17.165412030052483,16.823673446316867,17.124949407164088,,17.99018329046441,17.033707208605424,15.794592046812,17.20319012164433,16.61976354836414,,18.28200196758852,16.654866526082156,,16.691187505057478,18.050616621383437,17.961014908938317,,,17.557316471809273,,16.345174409641203,,,17.699995058658104,17.79311104843282,16.77097610369361,17.97240650878355,17.62444612013658,17.240740635007686,18.235521990080453,15.885435562313285,16.37750966140615,17.978063392349366,18.86532219993627,,17.500176716775865,17.107444461781284,17.1634220506099,18.564691327239107,,16.696098215569883,,17.05712021527551,17.040132471095106,16.562977158729282,17.401987868444472,16.683929845193596,,16.237974579182247,17.523149708069845,17.25961175359549,17.480219252150647,16.903623235210155,21.039747146755502,18.265183619734795,16.96324133654167,16.77998480377307,17.019147144669095,15.77798203186104,,,17.538533357532604,,18.35601083553803,16.8645559947636,,17.805648734695964,16.70477734673772,,18.582176065627444,,18.307618697151163,,14.281779539285617,16.988479750509907,19.12641311847206,,16.16689397609938,17.18609332650969,18.541164547000005,,,17.506539688073186,17.153337542569382,17.583680274030694,,16.837184576566724,15.938986423185943,,18.13827992417609,17.364718470945775,17.70656437388799,17.656284410131622,18.01195089939372,,17.530244749189425,16.301482925668633,16.098147931712763,18.472442499304112,16.89243788734963,19.40699817709871,,,,,17.03885900748237,16.87184609621505,17.128858395995298,16.912909057062617,,,,15.888935098623316,,18.49097313560949,17.784046263356945,,18.40091901113361,18.75106347432809,18.9695492858575,18.25078725701407,16.228411688189887,16.52223566407854,17.221212158850392,,18.37484871676887,16.974022180792527,17.04949092804412,14.855259666433794,,16.151198353210866,17.13464973711713,,,16.89744430034533,16.543671888620015,18.027553046042456,17.2453338182608,16.797618552105043,17.371779230419392,,16.170561061884378,,17.41190472435738,17.992597420851446,17.234121923880803,17.814126151994884,17.025578067007316,,16.6433684907526,,,18.471542146248154,19.41521433245668,16.853683777020553
2013-12-31,,,16.618148853945936,17.832333519007598,17.712727857011433,17.218570477895504,16.899022996692736,17.14078269976396,,17.99018329046441,17.063459607511962,15.807641085427694,17.140610440480764,16.652787964109663,,18.298550007343298,16.678111168198928,,16.71363994960072,18.01064918277842,18.00164602134746,,,17.628151550510847,,16.451725043428368,,,17.690835999436995,17.83813038815541,16.8339975852983,17.942428503439487,17.571989796054062,17.298549392889715,18.289563753819145,15.938980824560838,16.450308399505364,18.04464422910788,18.885294450697316,,17.635476230097513,17.19386665378039,17.19537111415903,18.65676412685983,,16.720132228877883,,17.139717480050837,17.015376998673343,16.567768168715876,17.448508194777514,16.700996296137316,,16.256972413866425,17.42155546912374,17.343880603896352,17.517194138031883,16.945186576385606,21.09791688835149,18.26905287050889,16.952876840876467,16.822398046659053,17.072928819546306,15.834062368399776,,,17.409868768417727,,18.381402299747915,16.890531472630844,,17.837450373351917,16.732799158819898,,18.625150459498997,,18.392810888941295,,14.300650534128621,17.048515461019264,19.093443105145695,,16.173959669065425,17.14971895894463,18.568651548927924,,,17.52195186252679,17.20149901079735,17.626353729633113,,16.937309418052067,16.032584934595583,,18.13478188971878,17.337279588403945,17.762024556253706,17.662397465909635,18.06120081190169,,17.580187567365535,16.29352375867669,16.125324948004927,18.485877345545923,16.87169149567097,19.38793501313052,,,,,17.03564917262188,16.888829359039434,17.10754180632522,16.96987081212425,,,,15.89227045431147,,18.571778871751423,17.79239292130214,,18.38955940238937,18.715780440806228,18.9356150295597,18.280257259098704,16.25838268933316,16.516947537174342,17.323796279653138,,18.383913219367063,16.90856217604696,17.011074993167348,14.98963754539615,,16.07402499072731,17.149947320458434,,,16.911126679879974,16.62248827597883,18.026131871276526,17.234956705323302,16.811045836567004,17.472306952365912,,16.182263574029225,,17.432845944390966,18.007351522364928,17.270243083561343,17.84015668041498,17.11584444841298,,16.740823853267734,,,18.448289778903025,19.4945656111831,16.82667493197615
